-11.509487,-70.815150,116.491696
-11.828134,-70.669398,116.816332
-12.147003,-70.517401,117.154648
-12.466155,-70.358800,117.506879
-12.785651,-70.193206,117.873281
-13.105560,-70.020202,118.254131
-13.425956,-69.839338,118.649730
-13.746918,-69.650125,119.060407
-14.068534,-69.452034,119.486523
-14.390898,-69.244488,119.928472
-14.714115,-69.026860,120.386689
-15.038299,-68.798461,120.861654
-15.363579,-68.558535,121.353900
-15.690096,-68.306248,121.864019
-16.018009,-68.040678,122.392673
-16.347498,-67.760794,122.940608
-16.678767,-67.465446,123.508667
-17.012047,-67.153336,124.097807
-17.347606,-66.822992,124.709127
-17.685756,-66.472730,125.343898
-18.026862,-66.100607,126.003598
-18.371359,-65.704359,126.689973
-18.719769,-65.281311,127.405104
-19.072731,-64.828266,128.151508
-19.431038,-64.341335,128.932283
-19.795698,-63.815692,129.751316
-20.168025,-63.245208,130.613610
-20.549786,-62.621856,131.525796
-20.943455,-61.934718,132.497024
-21.352690,-61.168157,133.540589
-21.783327,-60.298100,134.677298
-22.245828,-59.283151,135.943616
-22.763248,-58.036721,137.417654
-23.421246,-56.261232,139.377731
-24.138251,-54.019928,141.635870
-24.680802,-52.021754,143.466083
-25.075599,-50.347398,144.882976
-25.378070,-48.903908,146.027075
-25.623105,-47.607844,146.997490
-25.830106,-46.405170,147.852510
-26.009956,-45.263046,148.625829
-26.169025,-44.161568,149.337407
-26.311240,-43.088466,149.999525
-26.439163,-42.035978,150.620093
-26.554559,-40.999032,151.204451
-26.658710,-39.974195,151.756382
-26.752587,-38.959061,152.278686
-26.836953,-37.951879,152.773514
-26.912427,-36.951335,153.242576
-26.979519,-35.956416,153.687265
-27.038660,-34.966320,154.108740
-27.090214,-33.980403,154.507980
-27.134498,-32.998139,154.885822
-27.171785,-32.019095,155.242990
-27.202313,-31.042909,155.580115
-27.226290,-30.069279,155.897750
-27.243899,-29.097951,156.196381
-27.255301,-28.128711,156.476440
-27.260638,-27.161378,156.738310
-27.260035,-26.195801,156.982331
-27.253601,-25.231851,157.208807
-27.241431,-24.269421,157.418009
-27.223610,-23.308420,157.610180
-27.200208,-22.348775,157.785534
-27.171288,-21.390423,157.944263
-27.136900,-20.433315,158.086539
-27.097088,-19.477411,158.212511
-27.051885,-18.522678,158.322312
-27.001317,-17.569093,158.416058
-26.945402,-16.616637,158.493847
-26.884154,-15.665367,158.555761
-26.817582,-14.715338,158.601870
-26.745686,-13.766582,158.632235
-26.668458,-12.819119,158.646909
-26.585884,-11.872961,158.645928
-26.497941,-10.928116,158.629320
-26.404594,-9.984555,158.597095
-26.305804,-9.042265,158.549252
-26.201523,-8.101238,158.485772
-26.091693,-7.161473,158.406627
-25.976251,-6.222970,158.311773
-25.855125,-5.285730,158.201149
-25.728230,-4.349750,158.074685
-25.595475,-3.415029,157.932289
-25.456756,-2.481559,157.773855
-25.311958,-1.549331,157.599261
-25.160954,-0.618327,157.408362
-25.003600,0.311474,157.200994
-24.839741,1.240103,156.976969
-24.669202,2.167599,156.736073
-24.491791,3.094012,156.478066
-24.307292,4.019406,156.202674
-24.115469,4.943858,155.909588
-23.916056,5.867465,155.598458
-23.708758,6.790342,155.268890
-23.493245,7.712631,154.920434
-23.269144,8.634503,154.552582
-23.036036,9.556166,154.164751
-22.793446,10.477867,153.756274
-22.540832,11.399910,153.326385
-22.277572,12.322660,152.874196
-22.002946,13.246563,152.398671
-21.716117,14.172165,151.898592
-21.416097,15.100141,151.372516
